id,label,text,label_text,label_text_ch
4906,25,今天的笑话,general_joke,一般笑话
4907,25,打开笑话,general_joke,一般笑话
4910,45,播放反光镜的新歌,play_music,播放音乐
4912,25,这个笑话怎么样,general_joke,一般笑话
4914,0,今天几月几日,datetime_query,日期时间查询
4915,13,上海气温,weather_query,天气查询
4916,13,成都十天预报,weather_query,天气查询
4918,45,播放锻炼播放列表,play_music,播放音乐
4919,45,为我播放来自网络的最新歌曲,play_music,播放音乐
4920,45,播放王菲的歌,play_music,播放音乐
4922,52,关掉所有的闹钟,alarm_remove,警报解除
4923,0,下周三是几号,datetime_query,日期时间查询
4924,0,十五号是星期几,datetime_query,日期时间查询
4925,57,这首歌是哪一年录制的,music_query,音乐查询
4926,13,这周的天气预报,weather_query,天气查询
4927,13,这周的天气预报,weather_query,天气查询
4929,48,打开我的排在第一的闹钟,alarm_set,报警器
4931,0,七夕节是哪一天,datetime_query,日期时间查询
4932,13,周五天气怎么样啊,weather_query,天气查询
4935,3,文华扒房的中餐外卖什么时候能到,takeaway_query,外卖查询
4936,45,打开我的派对播放列表,play_music,播放音乐
4937,45,转到我的经典歌曲播放列表,play_music,播放音乐
4938,45,我想听我的饶舌播放列表,play_music,播放音乐
4940,0,我能知道现在的时间吗,datetime_query,日期时间查询
4943,35,请小声点,audio_volume_down,音量降低
4944,14,把音量调到最大级,audio_volume_up,音量调高
4945,34,替客厅吸尘,iot_cleaning,物联网清洁
4946,34,启动扫地机器人,iot_cleaning,物联网清洁
4947,25,跟我說一個关于鸡的笑話,general_joke,一般笑话
4948,25,请给我讲一个我会觉得很好笑的笑话,general_joke,一般笑话
4949,43,将这首歌保存在我的收藏夹中,music_likeness,音乐相似度
4950,7,我不喜欢这首歌,music_dislikeness,不喜欢音乐
4952,22,火车脱轨,news_query,新闻查询
4954,1,把你的场景放在电脑上然后通过热屏转回电脑,iot_hue_lightchange,物联网色调光变
4956,0,这个月二十二号是周几,datetime_query,日期时间查询
4958,0,这个月第三个周一是几号,datetime_query,日期时间查询
4959,45,播放飞轮海的所有歌,play_music,播放音乐
4961,13,今夜需要带把伞吗,weather_query,天气查询
4962,28,随机播放音乐,music_settings,音乐设置
4963,35,把音量调低,audio_volume_down,音量降低
4964,8,你能关掉我的小米智能插座吗,iot_wemo_off,iot wemo 关闭
4965,24,请开启我的小米智能插座,iot_wemo_on,iot wemo on
4969,49,跟我说说有关李大钊的资料,qa_factoid,质量保证
4970,52,移除我的工作闹钟,alarm_remove,警报解除
4972,57,告诉我当前正在播放的歌,music_query,音乐查询
4974,45,播放平凡之路,play_music,播放音乐
4975,45,播放儿童音乐,play_music,播放音乐
4976,0,二十五日是周几,datetime_query,日期时间查询
4977,0,二十六日是星期几,datetime_query,日期时间查询
4978,14,我需要你把音量调高,audio_volume_up,音量调高
4980,29,请设置音量,audio_volume_other,音量 其他
4981,25,怎样算是一个好笑的笑话,general_joke,一般笑话
4983,0,今天是星期几,datetime_query,日期时间查询
4984,0,请告诉我日期,datetime_query,日期时间查询
4986,56,煮一杯咖啡,iot_coffee,物联网咖啡
4987,56,请来杯咖啡,iot_coffee,物联网咖啡
4989,57,有什么播放列表在随机播放,music_query,音乐查询
4990,45,播放飞轮海,play_music,播放音乐
4991,45,播放飞轮海,play_music,播放音乐
4993,8,关掉智能插座,iot_wemo_off,iot wemo 关闭
4995,46,你能把我的音箱静音吗,audio_volume_mute,音量静音
4996,46,帮我把我的音箱静音,audio_volume_mute,音量静音
4997,45,听完这首歌请播放这首歌,play_music,播放音乐
4999,57,这首歌多久,music_query,音乐查询
5000,45,下一真爱,play_music,播放音乐
5001,18,让灯更亮,iot_hue_lightup,物联网色调点亮
5002,18,增加光的亮度,iot_hue_lightup,物联网色调点亮
5003,18,增加亮度,iot_hue_lightup,物联网色调点亮
5005,38,如果我是在东部的时区现在是几点,datetime_convert,日期时间转换
5007,23,都有哪天设了闹钟啊,alarm_query,报警查询
5008,13,今天下午需要穿件外套吗,weather_query,天气查询
5011,56,常规设置,iot_coffee,物联网咖啡
5012,13,现在下暴雨了吗,weather_query,天气查询
5013,18,灯光调亮一点,iot_hue_lightup,物联网色调点亮
5018,56,我想要热咖啡,iot_coffee,物联网咖啡
5019,45,播放我最近下载的歌曲,play_music,播放音乐
5020,45,播放我的网易云音乐,play_music,播放音乐
5022,45,爵士被选择,play_music,播放音乐
5023,43,慢摇滚音乐很好,music_likeness,音乐相似度
5024,1,把房间变成蓝色,iot_hue_lightchange,物联网色调光变
5029,22,给我看新闻,news_query,新闻查询
5030,22,把它放进我的设备里,news_query,新闻查询
5031,22,怎么去那儿,news_query,新闻查询
5032,14,你能把音量调高吗,audio_volume_up,音量调高
5033,25,跟我說一個关于狗的笑話,general_joke,一般笑话
5036,13,今天多热啊,weather_query,天气查询
5039,13,我的所在地区会下雨吗,weather_query,天气查询
5041,13,天气状态,weather_query,天气查询
5042,48,闹铃时间夜里十二点,alarm_set,报警器
5044,31,请把房间的灯调暗,iot_hue_lightdim,物联网色调 lightdim
5045,31,请降低客厅里的灯光,iot_hue_lightdim,物联网色调 lightdim
5046,31,请把书房灯调暗到百分之五十,iot_hue_lightdim,物联网色调 lightdim
5048,24,插上移动电源插头,iot_wemo_on,iot wemo on
5049,24,仪表盘上的全部按键,iot_wemo_on,iot wemo on
5052,48,我需要个闹钟,alarm_set,报警器
5053,22,给我音乐新闻,news_query,新闻查询
5054,22,告诉我最新的政治新闻,news_query,新闻查询
5055,22,有什么时尚圈的最新消息吗,news_query,新闻查询
5056,57,在七里香里哪一首歌,music_query,音乐查询
5058,22,请告诉我最新的國際新闻,news_query,新闻查询
5059,22,一有关于习近平的新消息就告诉我,news_query,新闻查询
5061,22,奥巴马医疗体制改革的最新消息是什么,news_query,新闻查询
5065,22,新泽西的最新消息,news_query,新闻查询
5066,14,请把音量调到十九,audio_volume_up,音量调高
5067,28,重复上一首歌,music_settings,音乐设置
5068,28,请把这个播放列表随机播放,music_settings,音乐设置
5071,48,定个上午五点的新闹钟,alarm_set,报警器
5072,48,新增一个新的闹钟,alarm_set,报警器
5073,48,六点定闹钟,alarm_set,报警器
5075,13,这周的天气如何,weather_query,天气查询
5076,45,播放一些柔和的爵士乐,play_music,播放音乐
5077,13,天好像有点冷,weather_query,天气查询
5078,13,我需要件外套吗,weather_query,天气查询
5079,57,推荐类似邓紫棋的歌手,music_query,音乐查询
5080,57,我听的最多的歌曲是什么,music_query,音乐查询
5081,57,我最喜欢什么类型的音乐,music_query,音乐查询
5083,48,创建个六点的闹钟,alarm_set,报警器
5086,22,olly 请读今天的新闻给我听,news_query,新闻查询
5088,22,今天的新闻是什么,news_query,新闻查询
5089,22,siri 今天新闻里发生了什么,news_query,新闻查询
5090,28,olly 跳过歌曲,music_settings,音乐设置
5091,28,跳过两首歌,music_settings,音乐设置
5092,28,siri 跳过两首歌,music_settings,音乐设置
5093,0,时间,datetime_query,日期时间查询
5095,41,把角落的灯打开,iot_hue_lighton,物联网色调莱顿
5096,41,打开所有灯,iot_hue_lighton,物联网色调莱顿
5097,56,olly 设置在早上七点冲泡咖啡,iot_coffee,物联网咖啡
5098,56,olly 沖泡咖啡,iot_coffee,物联网咖啡
5101,52,olly 关闭瑜伽闹铃,alarm_remove,警报解除
5102,52,siri 关掉踢足球的闹钟,alarm_remove,警报解除
5104,0,奥利现在丹佛几点,datetime_query,日期时间查询
5106,28,奥利随机播放播放列表,music_settings,音乐设置
5109,45,现在播放可惜没如果,play_music,播放音乐
5110,45,现在大富翁游戏,play_music,播放音乐
5111,45,播放一首饶舌音乐,play_music,播放音乐
5112,13,后天需要穿雨衣吗,weather_query,天气查询
5114,23,早上五点以后有闹钟吗,alarm_query,报警查询
5115,52,移除闹钟一个不落,alarm_remove,警报解除
5117,45,飞轮海的只对你有感觉,play_music,播放音乐
5119,45,王菲人间,play_music,播放音乐
5120,23,检查五点是不是设闹钟了,alarm_query,报警查询
5121,52,移除所有的闹钟,alarm_remove,警报解除
5123,13,外面的温度多少度,weather_query,天气查询
5124,13,外面的氣溫是热还是冷,weather_query,天气查询
5125,22,人们因为国会议员的话取消了爱荷华州的假期,news_query,新闻查询
5129,45,播放播放清單一,play_music,播放音乐
5130,45,播放最近添加的歌曲,play_music,播放音乐
5132,0,请告诉我日本东京的时间是几点,datetime_query,日期时间查询
5135,45,开始播放我的最喜欢的音乐播放列表,play_music,播放音乐
5139,22,请告诉我今天的选举结果如何,news_query,新闻查询
5140,22,通知我消息,news_query,新闻查询
5141,22,今日新闻,news_query,新闻查询
5143,13,告诉我北京接下来的这周天气啥情况,weather_query,天气查询
5144,13,下雨的天,weather_query,天气查询
5148,46,接下来的三小时都开静音模式,audio_volume_mute,音量静音
5151,28,请跳到下一首歌,music_settings,音乐设置
5153,28,请重复最后一首歌,music_settings,音乐设置
5155,40,这里太亮了你能把灯关掉吗,iot_hue_lightoff,物联网色调熄灯
5161,48,早上六点叫我,alarm_set,报警器
5162,48,我想六点起来,alarm_set,报警器
5163,0,请告诉我今天的日期,datetime_query,日期时间查询
5164,31,使房间变暗一点,iot_hue_lightdim,物联网色调 lightdim
5166,13,北京待会儿下雨吗,weather_query,天气查询
5167,13,今天下午我需要带把伞去上饶吗,weather_query,天气查询
5168,22,请带我去环球时报,news_query,新闻查询
5169,22,告诉我更多关于国家主席换届选举的事,news_query,新闻查询
5170,22,给我看一些关于新款苹果八的文章,news_query,新闻查询
5171,48,你可以定个七点三十分的闹钟吗,alarm_set,报警器
5172,48,早上七点半叫我起床,alarm_set,报警器
5173,48,设个七点的响铃时间长的闹钟绝不赖床,alarm_set,报警器
5174,13,这整周的天气怎么样,weather_query,天气查询
5177,13,现在我需要把伞,weather_query,天气查询
5178,13,确认我现在需要伞吗,weather_query,天气查询
5179,43,我喜欢正在播放的这首歌,music_likeness,音乐相似度
5185,22,有关于总统选举的最新消息吗,news_query,新闻查询
5187,22,olly 有任何本地新闻吗,news_query,新闻查询
5188,13,北京天气怎么样,weather_query,天气查询
5190,14,声音大一点,audio_volume_up,音量调高
5191,14,往上调扬声器音量,audio_volume_up,音量调高
5192,14,加大音量,audio_volume_up,音量调高
5193,0,上海市现在几点,datetime_query,日期时间查询
5194,0,我想知道上海市现在几点,datetime_query,日期时间查询
5197,56,我可以喝一杯咖啡吗,iot_coffee,物联网咖啡
5200,43,把此歌保存在我的最佳歌曲类别中,music_likeness,音乐相似度
5203,38,上海时间间上午八点是东部时间,datetime_convert,日期时间转换
5205,45,打开平凡之路,play_music,播放音乐
5206,45,我想听唯一,play_music,播放音乐
5210,23,今天我都设啥闹钟了啊,alarm_query,报警查询
5211,45,我想听古典音乐,play_music,播放音乐
5212,45,播放爵士音乐,play_music,播放音乐
5213,45,我想听一些印度音乐,play_music,播放音乐
5214,13,我该带着暖和点的衣服吗,weather_query,天气查询
5215,13,需要涂防晒霜吗,weather_query,天气查询
5217,22,今天有什么新鲜事,news_query,新闻查询
5218,22,告诉我新闻联播的最新头条,news_query,新闻查询
5220,14,把音箱音量调到最大,audio_volume_up,音量调高
5222,22,告诉我有关特朗普的最新消息,news_query,新闻查询
5223,22,关于唐纳德特朗普有什么最新消息,news_query,新闻查询
5224,22,关于唐纳德·特朗普有什么最新消息,news_query,新闻查询
5226,8,关闭智能插座,iot_wemo_off,iot wemo 关闭
5227,8,关闭智能插座,iot_wemo_off,iot wemo 关闭
5228,8,请关闭智能插座,iot_wemo_off,iot wemo 关闭
5230,13,今天我该戴个帽子吗,weather_query,天气查询
5231,13,我该穿雨靴吗,weather_query,天气查询
5233,49,谁被任命为北方邦邦长,qa_factoid,质量保证
5234,13,待会儿我得带伞吗,weather_query,天气查询
5235,13,稍后雨伞,weather_query,天气查询
5237,45,打开播放器并播放健身房播放列表,play_music,播放音乐
5238,22,显示有关移民的最新消息,news_query,新闻查询
5239,22,今天播放关于移民的新闻,news_query,新闻查询
5240,22,播放中央新闻关于归侨的报道,news_query,新闻查询
5241,23,你设上午五点的闹钟了吗,alarm_query,报警查询
5244,40,把厨房的灯关掉,iot_hue_lightoff,物联网色调熄灯
5246,22,通知我中国新闻网上的突发新闻,news_query,新闻查询
5247,13,今天需要带个外套吗,weather_query,天气查询
5248,13,olly 我今天该带件外套吗,weather_query,天气查询
5252,13,不带伞我能出去吗,weather_query,天气查询
5253,45,请从我的播放列表播放音乐,play_music,播放音乐
5254,45,开始播放陈芳语的爱你,play_music,播放音乐
5255,45,播放歌曲金玉良缘,play_music,播放音乐
5256,28,换歌,music_settings,音乐设置
5257,28,打开音乐播放器的设置,music_settings,音乐设置
5259,43,点赞这首歌,music_likeness,音乐相似度
5260,43,将这首歌添加到我的音乐中,music_likeness,音乐相似度
5262,57,谁唱的这首歌,music_query,音乐查询
5263,57,乐队名字,music_query,音乐查询
5264,22,个人数码助理,news_query,新闻查询
5265,22,谷歌之家,news_query,新闻查询
5268,0,中国现在几点了,datetime_query,日期时间查询
5269,38,现在是印度下午五点三十分东海海岸的时间呢,datetime_convert,日期时间转换
5271,22,最新财经新闻,news_query,新闻查询
5272,22,最新的电视节目新闻,news_query,新闻查询
5273,45,播放音乐剧原声带,play_music,播放音乐
5274,45,请播放我的流行歌播放列表,play_music,播放音乐
5275,28,请检查并再一次重复这首歌,music_settings,音乐设置
5276,28,请不要在音乐播放器随机播放歌曲连续播放就好了,music_settings,音乐设置
5277,14,请提高音乐播放器的音量,audio_volume_up,音量调高
5281,22,显示环球时报最新报道,news_query,新闻查询
5283,46,请把你自己静音,audio_volume_mute,音量静音
5284,46,请静音你自己,audio_volume_mute,音量静音
5285,22,显示移民的新闻,news_query,新闻查询
5287,22,显示环球时报迁移报告,news_query,新闻查询
5288,0,沈阳几点了,datetime_query,日期时间查询
5289,22,我想知道最新的新闻,news_query,新闻查询
5291,13,现在外边温度多少啊,weather_query,天气查询
5293,48,闹钟设置,alarm_set,报警器
5294,14,你能调高一点声音吗,audio_volume_up,音量调高
5295,35,你能调低点音量吗,audio_volume_down,音量降低
5298,22,今天美国发生了什么最新的变化,news_query,新闻查询
5299,22,今天美国发生了什么最新的变化,news_query,新闻查询
5302,13,嗯百度一下二零一七年三月二十号天气怎么样,weather_query,天气查询
5303,13,二零一七年三月二十日的天气会是什么样子,weather_query,天气查询
5304,22,叙利亚今天发生了什么,news_query,新闻查询
5305,22,欧洲最近怎么了,news_query,新闻查询
5308,14,调高音量,audio_volume_up,音量调高
5309,40,把灯关掉,iot_hue_lightoff,物联网色调熄灯
5310,45,嘿奥利从我的播放列表播放名叫派对专用的歌,play_music,播放音乐
5311,45,嘿奥利从音乐播放播放列表策略,play_music,播放音乐
5313,28,请把收音机调到随机播放广播电台,music_settings,音乐设置
5314,28,重播上一首歌曲,music_settings,音乐设置
5315,22,看看环球时报上现在世界上正在发生什么,news_query,新闻查询
5317,18,调亮房间灯光,iot_hue_lightup,物联网色调点亮
5319,48,定个五点的闹钟,alarm_set,报警器
5320,13,查一下昨天的天气,weather_query,天气查询
5323,13,告诉我北京的天气,weather_query,天气查询
5325,3,你好你们接外送上门的订单吗,takeaway_query,外卖查询
5326,22,世界上一切都好吗,news_query,新闻查询
5327,45,请帮我找音乐,play_music,播放音乐
5329,34,我想打扫我的卧室打开真空吸尘器然后回我的房间,iot_cleaning,物联网清洁
5331,38,中国和美国之间的时区,datetime_convert,日期时间转换
5334,23,你设置了哪些闹钟啊,alarm_query,报警查询
5335,23,设任何闹钟没,alarm_query,报警查询
5337,23,alexa 告诉我你设了多少次闹钟了,alarm_query,报警查询
5338,13,正常气温,weather_query,天气查询
5340,0,你能告诉我现在的时间吗,datetime_query,日期时间查询
5343,13,周五会是个晴天吗,weather_query,天气查询
5344,13,星期三有可能下雪吗,weather_query,天气查询
5345,56,煮一壶浓咖啡,iot_coffee,物联网咖啡
5346,40,给我深色,iot_hue_lightoff,物联网色调熄灯
5348,31,给我点昏暗的灯光,iot_hue_lightdim,物联网色调 lightdim
5350,0,你能告诉我现在旧金山几点,datetime_query,日期时间查询
5351,13,外头的天气如何,weather_query,天气查询
5353,0,迪拜現在几点了,datetime_query,日期时间查询
5354,0,纽约现在时间,datetime_query,日期时间查询
5355,40,关掉房间中间的灯,iot_hue_lightoff,物联网色调熄灯
5356,40,请关掉右边的灯,iot_hue_lightoff,物联网色调熄灯
5357,57,这是谁,music_query,音乐查询
5360,38,我们在哪个时区请调为现在的时区,datetime_convert,日期时间转换
5361,0,二十四号是星期几,datetime_query,日期时间查询
5363,0,二十四号是周二吗,datetime_query,日期时间查询
5364,40,关灯,iot_hue_lightoff,物联网色调熄灯
5366,22,谷歌搜索主题,news_query,新闻查询
5367,22,它发生了什么,news_query,新闻查询
5368,22,旅行禁令的最新消息是什么,news_query,新闻查询
5369,22,关于谢霆锋的新闻有什么,news_query,新闻查询
5371,45,从网易云音乐随机播放一些音乐,play_music,播放音乐
5373,45,调出我的网易云音乐最后的播放列表,play_music,播放音乐
5374,0,三月二十日星期几,datetime_query,日期时间查询
5375,0,下个星期一是几月几号,datetime_query,日期时间查询
5377,13,确认一下下周二的天气,weather_query,天气查询
5380,22,告诉我加拿大的新闻,news_query,新闻查询
5381,22,中国的新闻怎么样,news_query,新闻查询
5383,31,把房间里的灯调暗,iot_hue_lightdim,物联网色调 lightdim
5384,31,把灯调暗一点,iot_hue_lightdim,物联网色调 lightdim
5385,43,下次记住万能青年旅店的精选,music_likeness,音乐相似度
5387,57,现在这首歌叫什么名字,music_query,音乐查询
5388,57,现在放的歌曲是谁的,music_query,音乐查询
5389,8,关闭智能插座,iot_wemo_off,iot wemo 关闭
5390,40,关掉最靠近我的灯,iot_hue_lightoff,物联网色调熄灯
5391,45,打开五月天的音乐,play_music,播放音乐
5392,14,调高我的音频,audio_volume_up,音量调高
5394,8,关闭智能插座,iot_wemo_off,iot wemo 关闭
5395,8,关闭智能插座,iot_wemo_off,iot wemo 关闭
5397,40,关掉厨房的灯,iot_hue_lightoff,物联网色调熄灯
5398,40,关掉所有的灯,iot_hue_lightoff,物联网色调熄灯
5399,52,移除星期天所有的闹钟,alarm_remove,警报解除
5400,52,取消周二上午六点的闹钟,alarm_remove,警报解除
5402,3,这个餐厅有外送设施吗,takeaway_query,外卖查询
5403,3,餐厅会送外送吗,takeaway_query,外卖查询
5407,3,我能从聚宝源点外卖吗,takeaway_query,外卖查询
5409,57,请告诉我以前播放过的歌曲的详细资料,music_query,音乐查询
5412,22,今天的环球时报有什么消息,news_query,新闻查询
5415,16,从唐食语粥订份大的蛋炒饭,takeaway_order,外卖订单
5416,16,olly 从梅江饭店下单一份组合拼盘,takeaway_order,外卖订单
5417,13,今天天咋样啊,weather_query,天气查询
5418,12,有什么我需要知道的事情吗,general_quirky,一般古怪
5419,8,请关闭小米智能插座,iot_wemo_off,iot wemo 关闭
5420,24,请开启小米智能插座,iot_wemo_on,iot wemo on
5423,45,打开酷狗,play_music,播放音乐
5424,45,最少的朋克专辑,play_music,播放音乐
5425,45,为我启动一张王菲的专辑,play_music,播放音乐
5426,0,请告诉我现在加拿大几点,datetime_query,日期时间查询
5428,0,告诉我现在加拿大的时间,datetime_query,日期时间查询
5429,13,今天下午我需要穿件外套吗,weather_query,天气查询
5430,13,今夜晚些时候会冷到要带连指手套吗,weather_query,天气查询
5431,40,关灯,iot_hue_lightoff,物联网色调熄灯
5432,13,两小时内天热吗,weather_query,天气查询
5434,52,移除早上七点的闹钟,alarm_remove,警报解除
5435,52,删除晚上八点的闹钟,alarm_remove,警报解除
5437,22,纽约时报的头条新闻是什么,news_query,新闻查询
5440,13,现在我能不穿外套出去吗,weather_query,天气查询
5441,8,关闭微蒙,iot_wemo_off,iot wemo 关闭
5442,8,关闭智能插座,iot_wemo_off,iot wemo 关闭
5443,56,煮点咖啡,iot_coffee,物联网咖啡
5446,45,我想听这首歌,play_music,播放音乐
5447,13,今天是游泳还是工作呢,weather_query,天气查询
5448,13,今天天怪晴朗的是吧,weather_query,天气查询
5450,45,播放画心主题曲,play_music,播放音乐
5451,13,外面是晴天吧,weather_query,天气查询
5452,13,今天我需要带把伞吗,weather_query,天气查询
5454,13,我出去要不要戴墨镜啊,weather_query,天气查询
5455,22,帮我从凤凰网找到消息,news_query,新闻查询
5457,22,告诉我总统候选人竞选的最新情况,news_query,新闻查询
5458,57,干净,music_query,音乐查询
5459,13,下班后我该穿件毛衣,weather_query,天气查询
5460,13,现在我该带把伞吗,weather_query,天气查询
5463,13,我该穿短袖吗,weather_query,天气查询
5464,13,我需要穿裤子吗,weather_query,天气查询
5466,13,去见我朋友午餐防晒霜,weather_query,天气查询
5467,13,有必要带太阳镜吗,weather_query,天气查询
5469,41,请开灯,iot_hue_lighton,物联网色调莱顿
5470,41,alexa 请开灯,iot_hue_lighton,物联网色调莱顿
5472,18,把客厅的灯调亮,iot_hue_lightup,物联网色调点亮
5473,0,这月有几个星期天,datetime_query,日期时间查询
5474,48,设个六点的闹钟,alarm_set,报警器
5477,1,轮换,iot_hue_lightchange,物联网色调光变
5480,31,我们可以把灯调低吗,iot_hue_lightdim,物联网色调 lightdim
5482,35,olly 降低音量,audio_volume_down,音量降低
5483,0,下周六几月几号,datetime_query,日期时间查询
5484,13,穿裤子太热,weather_query,天气查询
5485,0,在城市里离开午夜还有几个小时,datetime_query,日期时间查询
5486,0,午夜到现在已经在城市里几个小时了,datetime_query,日期时间查询
5487,0,还有几个小时到中午,datetime_query,日期时间查询
5489,16,点个中餐的外送,takeaway_order,外卖订单
5490,16,从比萨餐厅点外卖,takeaway_order,外卖订单
5491,52,你能把闹钟关掉吗,alarm_remove,警报解除
5492,52,你会帮我关一下闹钟吗,alarm_remove,警报解除
5493,22,医疗体系改革的最新消息是什么,news_query,新闻查询
5495,13,今天我该带把伞吗,weather_query,天气查询
5496,55,我该看这部电影吗,recommendation_movies,推荐电影
5498,38,几点可以从宾夕法尼亚打电话然后是澳大利亚的工作时间,datetime_convert,日期时间转换
5500,45,在连续模式歌曲少年,play_music,播放音乐
5502,18,预定使得大厅更明亮,iot_hue_lightup,物联网色调点亮
5503,0,我们家乡现在几点,datetime_query,日期时间查询
5504,23,我设置家里的闹钟了吗,alarm_query,报警查询
5505,23,房子里都设了什么警报啊,alarm_query,报警查询
5506,23,告诉我早上是不是设闹钟了,alarm_query,报警查询
5507,48,定好一个三点叫醒我的闹钟,alarm_set,报警器
5508,25,讲个笑话,general_joke,一般笑话
5509,25,讲个笑话,general_joke,一般笑话
5510,38,这里和那里的时差是多少,datetime_convert,日期时间转换
5511,14,调高声音,audio_volume_up,音量调高
5512,48,打开我的闹钟,alarm_set,报警器
5513,57,告诉我这首乐曲的起始乐段,music_query,音乐查询
5514,57,告诉我这个音乐的名字和类型,music_query,音乐查询
5515,43,保存这首歌曲,music_likeness,音乐相似度
5517,43,记住这首音乐,music_likeness,音乐相似度
5519,40,关掉房间的灯,iot_hue_lightoff,物联网色调熄灯
5521,0,今年三月的第四个星期一是几号,datetime_query,日期时间查询
5522,25,让我开心以下,general_joke,一般笑话
5527,34,启用清洁剂清扫家具,iot_cleaning,物联网清洁
5528,34,打扫灰尘然后开吸尘器,iot_cleaning,物联网清洁
5530,22,政府新政策通知,news_query,新闻查询
5532,43,这首歌曲让我想起了一些事情,music_likeness,音乐相似度
5533,43,这首歌曲一眼万年,music_likeness,音乐相似度
5534,13,阴天了吗,weather_query,天气查询
5535,13,如果下雨我就不去上班了,weather_query,天气查询
5538,13,今天我该抹上防晒露吗,weather_query,天气查询
5539,56,准备一杯咖啡,iot_coffee,物联网咖啡
5540,56,我想喝咖啡,iot_coffee,物联网咖啡
5542,23,看看是不是有周二会议的闹铃,alarm_query,报警查询
5543,0,请告诉我伦敦的现在的时间,datetime_query,日期时间查询
5545,12,喜欢开赚钱的玩笑,general_quirky,一般古怪
5547,12,诚挚的祝福刘英的新的工作,general_quirky,一般古怪
5548,46,请保持安静,audio_volume_mute,音量静音
5549,46,进入静音模式,audio_volume_mute,音量静音
5551,19,最近的还在营业的餐馆是哪家,recommendation_locations,推荐地点
5553,3,给餐厅写评论,takeaway_query,外卖查询
5555,57,这首歌曲来自哪部电影,music_query,音乐查询
5558,45,今天想要来点硬核摇滚,play_music,播放音乐
5559,40,关掉卧室灯,iot_hue_lightoff,物联网色调熄灯
5560,40,关掉我的台灯,iot_hue_lightoff,物联网色调熄灯
5562,22,什么是新闻头条,news_query,新闻查询
5563,22,今天英国脱欧发生了什么,news_query,新闻查询
5564,22,预算投票通过了吗,news_query,新闻查询
5566,48,设个上午二点的闹钟,alarm_set,报警器
5571,34,开启吸尘器,iot_cleaning,物联网清洁
5572,18,增加卧室灯的亮度,iot_hue_lightup,物联网色调点亮
5575,0,告诉我今天的日期,datetime_query,日期时间查询
5576,0,今天的日期,datetime_query,日期时间查询
5580,14,嗨把音量调高,audio_volume_up,音量调高
5582,45,请播放郁可唯,play_music,播放音乐
5583,45,助理请播放许嵩的断桥残雪,play_music,播放音乐
5585,13,今天防晒霜,weather_query,天气查询
5586,13,我得穿雨靴吗,weather_query,天气查询
5587,13,今天是个涂防晒霜的天吗,weather_query,天气查询
5588,13,我需要戴个帽子吗,weather_query,天气查询
5589,13,查找天气报告,weather_query,天气查询
5591,13,打开天气预报,weather_query,天气查询
5592,40,关掉浴室的灯,iot_hue_lightoff,物联网色调熄灯
5594,45,播放陶晶莹的太委屈,play_music,播放音乐
5595,16,打开美团,takeaway_order,外卖订单
5597,57,展示播放列表,music_query,音乐查询
5598,3,什么时候我能收到外送,takeaway_query,外卖查询
5599,3,我们一旦下了订单什么时候可以拿到外卖,takeaway_query,外卖查询
5601,13,天气预报怎么样,weather_query,天气查询
5602,13,这周外边天气挺好吧,weather_query,天气查询
5603,45,从头开始播放我的播放列表,play_music,播放音乐
5605,34,启动小米扫地机器人,iot_cleaning,物联网清洁
5606,34,地毯,iot_cleaning,物联网清洁
5607,18,更明亮,iot_hue_lightup,物联网色调点亮
5608,18,增加亮度,iot_hue_lightup,物联网色调点亮
5610,23,告诉我下一个闹钟什么时候响,alarm_query,报警查询
5612,31,降低灯光强度,iot_hue_lightdim,物联网色调 lightdim
5613,31,减弱灯光,iot_hue_lightdim,物联网色调 lightdim
5616,38,把时区变为格林尼治标准时间,datetime_convert,日期时间转换
5617,38,从爱尔兰的时区改变为莫斯科的时区,datetime_convert,日期时间转换
5618,23,就看看你定在今天早晨的闹钟,alarm_query,报警查询
5620,45,凌晨十二点播放这首歌,play_music,播放音乐
5622,48,七点叫我,alarm_set,报警器
5624,48,闹钟下午五点,alarm_set,报警器
5625,31,变暗,iot_hue_lightdim,物联网色调 lightdim
5626,45,为我演奏麦当娜的音乐,play_music,播放音乐
5628,8,关掉风扇,iot_wemo_off,iot wemo 关闭
5629,24,打开间歇泉,iot_wemo_on,iot wemo on
5630,8,把电视关掉,iot_wemo_off,iot wemo 关闭
5633,45,播放孙楠艺术家的歌曲,play_music,播放音乐
5634,13,今天天气多云吗,weather_query,天气查询
5637,13,今晚我需要带件外套出去吗,weather_query,天气查询
5639,0,今天的日期,datetime_query,日期时间查询
5641,45,播放所有蓝调流派歌曲,play_music,播放音乐
5642,45,随机播放舞蹈类型的歌曲,play_music,播放音乐
5643,45,打开并播放爵士流派的音乐,play_music,播放音乐
5644,13,今天下午天气咋样啊,weather_query,天气查询
5645,13,今天晚上天气咋样啊,weather_query,天气查询
5646,40,关掉厨房的灯,iot_hue_lightoff,物联网色调熄灯
5647,40,关闭除客厅以外的所有灯,iot_hue_lightoff,物联网色调熄灯
5648,22,对我想知道最新的新闻更新,news_query,新闻查询
5649,13,问一下今天早晨的天气,weather_query,天气查询
5654,0,告诉我今天是什么日期,datetime_query,日期时间查询
5656,45,给我播放迈克尔杰克逊的音乐,play_music,播放音乐
5657,45,给我放一些蔡依林的音乐,play_music,播放音乐
